room_type,accommodates,bathrooms,bedrooms,beds,host_response_time,host_is_superhost,host_listings_count,host_total_listings_count,latitude,longitude,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month,price,beds_per_accommodates,accommodates_per_bedroom,reviews_per_month_per_review,availability_ratio_30_365,host_listing_concentration,review_scores_mean,description_char_len,description_word_count,amenities_item_count,property_type_char_len,host_tenure_days,days_since_first_review,days_since_last_review
Entire home/apt,6,1.0,2.0,3.0,within an hour,f,1.0,1.0,44.86783075606056,-0.54890938103199,t,0,7,14,42,0,0,0,,,,,,153.0,0.5,3.0,,0.0,1.0,,480,78,37,18,1895.0,,
Private room,2,1.0,1.0,1.0,a few days or more,f,1.0,1.0,26.12358,-80.12519,t,24,54,83,83,88,0,0,4.9,4.91,4.97,4.85,1.42,65.0,0.5,2.0,0.0161363636363636,0.2891566265060241,1.0,4.907500000000001,266,43,35,27,1555.0,1497.0,519.0
Private room,2,1.0,1.0,1.0,,f,1.0,1.0,37.69351,-122.4941,t,29,59,89,179,103,1,0,4.82,4.91,4.84,4.86,1.11,85.0,0.5,2.0,0.0107766990291262,0.1620111731843575,1.0,4.8575,301,50,22,20,2507.0,2417.0,-257.0
Private room,1,1.0,1.0,1.0,,f,1.0,1.0,41.051151,28.985743,t,28,58,88,268,0,0,0,,,,,,809.0,1.0,1.0,,0.1044776119402985,1.0,,519,82,46,27,1447.0,,
Private room,1,1.0,1.0,1.0,a few days or more,f,1.0,1.0,51.52300707039607,-0.3064018838987059,t,29,59,89,269,0,0,0,,,,,,48.0,1.0,1.0,,0.1078066914498141,1.0,,193,39,9,27,142.0,,
Entire home/apt,4,2.0,2.0,2.0,within a few hours,f,1.0,1.0,-37.8321,144.98984,t,17,47,77,258,30,3,0,4.97,5.0,5.0,4.86,0.38,650.0,0.5,2.0,0.0126666666666666,0.065891472868217,1.0,4.9575,454,71,62,18,1944.0,1928.0,-384.0
Private room,2,1.0,1.0,1.0,within a few hours,f,7.0,7.0,37.61342,15.16817,t,30,60,90,365,4,0,0,4.25,5.0,5.0,4.0,0.04,40.0,0.5,2.0,0.01,0.0821917808219178,1.0,4.5625,124,21,20,33,3147.0,2329.0,636.0
Entire home/apt,4,2.0,2.0,4.0,within a few hours,f,113.0,117.0,48.88901,2.30449,t,0,0,0,181,0,0,0,,,,,,177.0,1.0,2.0,,0.0,0.9658119658119658,,285,51,33,18,395.0,,
Entire home/apt,3,1.0,1.0,2.0,within an hour,t,2.0,3.0,37.41342,25.3169,t,0,0,0,102,43,11,0,4.58,4.58,4.58,4.44,1.39,160.0,0.6666666666666666,3.0,0.0323255813953488,0.0,0.6666666666666666,4.545,376,63,16,20,615.0,569.0,-273.0
Entire home/apt,4,2.0,2.0,2.0,within an hour,,2.0,2.0,32.652746247424425,-116.97906601389748,t,0,0,0,143,0,0,0,,,,,,89.0,0.5,2.0,,0.0,1.0,,486,70,23,18,1442.0,,
Entire home/apt,7,2.0,3.0,5.0,within an hour,f,5.0,6.0,38.00519,12.88989,t,0,0,0,184,17,0,0,4.65,4.76,4.53,4.53,0.22,250.0,0.7142857142857143,2.3333333333333335,0.0129411764705882,0.0,0.8333333333333334,4.617500000000001,447,68,27,12,2083.0,1983.0,522.0
Entire home/apt,4,1.0,2.0,4.0,within an hour,f,1.0,1.0,42.1145288,3.1492197,t,0,0,0,108,2,2,0,5.0,5.0,4.5,4.5,0.41,141.0,1.0,2.0,0.205,0.0,1.0,4.75,357,58,34,18,-6.0,-222.0,-236.0
Entire home/apt,4,1.0,1.0,2.0,within an hour,t,2.0,3.0,26.01018,-80.17836,t,28,58,88,88,19,1,0,4.58,4.53,4.58,4.53,0.28,120.0,0.5,4.0,0.0147368421052631,0.3181818181818182,0.6666666666666666,4.555,485,85,29,12,2113.0,1707.0,-314.0
Private room,1,1.5,1.0,1.0,within an hour,f,1.0,1.0,45.5048252,9.2288338,t,20,44,74,161,5,4,1,5.0,4.8,4.6,4.8,0.29,50.0,1.0,1.0,0.0579999999999999,0.124223602484472,1.0,4.8,178,35,50,20,2521.0,78.0,-426.0
Entire home/apt,4,2.0,2.0,3.0,within a day,f,1.0,1.0,19.47424629201745,-154.91359821330968,,30,60,89,89,0,0,0,,,,,,118.0,0.75,2.0,,0.3370786516853932,1.0,,387,68,11,11,-403.0,,
Entire home/apt,3,1.0,1.0,1.0,within a few hours,f,1.0,1.0,51.48579554518116,-0.0547786495841861,t,5,35,65,155,0,0,0,,,,,,78.0,0.3333333333333333,3.0,,0.032258064516129,1.0,,504,76,22,18,629.0,,
Private room,2,2.0,0.0,1.0,within an hour,f,42.0,44.0,45.51746,-73.57977,t,0,26,56,250,14,14,1,4.21,3.64,4.43,4.21,1.99,53.0,0.5,,0.1421428571428571,0.0,0.9545454545454546,4.1225,487,72,33,27,268.0,-221.0,-424.0
Private room,2,1.0,1.0,2.0,within an hour,f,36.0,56.0,43.32271,-1.98577,t,27,57,87,357,64,14,1,4.31,4.63,4.7,4.25,1.23,53.0,1.0,2.0,0.01921875,0.0756302521008403,0.6428571428571429,4.4725,355,65,19,26,1210.0,1191.0,-341.0
Private room,2,1.0,1.0,1.0,,f,3.0,4.0,41.0865035,29.0023806,t,30,60,90,365,0,0,0,,,,,,829.0,0.5,2.0,,0.0821917808219178,0.75,,251,54,1,27,622.0,,
Entire home/apt,5,1.0,3.0,4.0,within an hour,f,83.0,95.0,53.5131544,-2.0347053,t,28,58,88,363,4,4,0,4.75,4.75,5.0,4.75,0.88,122.0,0.8,1.6666666666666667,0.22,0.0771349862258953,0.8736842105263158,4.8125,561,81,59,11,1510.0,-223.0,-328.0
Entire home/apt,8,4.0,4.0,4.0,,f,1.0,1.0,37.5050575,15.0920281,t,17,47,77,293,2,2,0,4.5,5.0,5.0,4.5,0.41,54.0,0.5,2.0,0.205,0.0580204778156996,1.0,4.75,427,65,34,18,-122.0,-218.0,-296.0
Private room,2,1.0,1.0,1.0,within an hour,f,73.0,75.0,40.34952,18.17008,t,28,58,88,352,20,3,0,4.7,4.75,4.75,4.7,0.6,67.0,0.5,2.0,0.03,0.0795454545454545,0.9733333333333334,4.725,446,79,18,33,2126.0,629.0,-314.0
Private room,2,1.0,1.0,1.0,within an hour,f,3.0,3.0,40.88886,14.27732,t,15,34,59,134,0,0,0,,,,,,43.0,0.5,2.0,,0.1119402985074626,1.0,,259,48,8,33,85.0,,
Entire home/apt,3,1.0,0.0,1.0,within an hour,f,25.0,44.0,40.77946,-73.95304,t,5,35,65,245,0,0,0,,,,,,125.0,0.3333333333333333,,,0.0204081632653061,0.5681818181818182,,275,45,27,18,3072.0,,
Entire home/apt,3,0.0,1.0,3.0,,f,1.0,1.0,40.8491911,14.2651253,t,0,0,0,205,20,6,0,4.95,5.0,4.65,4.85,0.73,85.0,1.0,3.0,0.0365,0.0,1.0,4.8625,238,43,30,20,449.0,386.0,-161.0
Entire home/apt,4,1.0,1.0,2.0,within an hour,f,1.0,1.0,41.0893685,16.9911545,t,23,49,79,354,10,10,1,5.0,5.0,5.0,5.0,2.73,60.0,0.5,4.0,0.273,0.0649717514124293,1.0,5.0,498,83,44,11,-226.0,-257.0,-361.0
Entire home/apt,5,1.5,1.0,3.0,within an hour,f,5.0,6.0,53.45071,-2.22504,t,30,60,90,90,1,0,0,5.0,4.0,3.0,3.0,0.06,104.0,0.6,5.0,0.06,0.3333333333333333,0.8333333333333334,3.75,114,18,9,18,327.0,145.0,145.0
Entire home/apt,4,1.0,2.0,3.0,within an hour,f,27.0,43.0,41.37446,2.1632,t,11,25,48,250,36,11,1,4.69,4.81,4.83,4.5,0.54,159.0,0.75,2.0,0.015,0.044,0.627906976744186,4.7075,468,85,36,18,4036.0,1558.0,-421.0
Entire home/apt,2,1.0,1.0,1.0,,f,1.0,1.0,44.8422,-0.57139,t,27,57,87,335,146,11,0,4.95,4.99,4.99,4.88,1.72,80.0,0.5,2.0,0.0117808219178082,0.0805970149253731,1.0,4.952500000000001,407,74,46,18,2141.0,2114.0,-343.0
Entire home/apt,2,1.0,1.0,1.0,within an hour,t,10.0,36.0,51.53369679999999,-0.1083651,t,19,34,53,53,36,24,0,4.83,4.72,4.75,4.72,2.51,113.0,0.5,2.0,0.0697222222222222,0.3584905660377358,0.2777777777777778,4.755,450,78,31,12,1908.0,84.0,-238.0
Private room,2,1.0,1.0,1.0,within an hour,t,6.0,6.0,35.51688,24.01584,t,0,0,0,214,20,0,0,4.7,4.9,4.9,4.8,0.18,114.0,0.5,2.0,0.009,0.0,1.0,4.825,483,70,14,27,3614.0,3047.0,244.0
Private room,1,2.0,7.0,2.0,a few days or more,f,175.0,199.0,41.40511,2.14898,t,0,0,0,0,0,0,0,,,,,,28.0,2.0,0.1428571428571428,,,0.8793969849246231,,433,73,6,27,301.0,,
Entire home/apt,7,2.0,3.0,4.0,within a few hours,f,2.0,2.0,43.25846,-2.92277,t,29,58,81,297,16,0,0,5.0,5.0,4.94,4.56,0.3,364.0,0.5714285714285714,2.3333333333333335,0.01875,0.0976430976430976,1.0,4.875,490,86,13,18,1571.0,1240.0,222.0
Entire home/apt,6,2.5,1.0,1.0,within a few hours,f,2.0,2.0,53.1896737,-6.812949799999999,t,24,46,72,72,14,1,0,4.93,4.79,4.86,4.79,0.77,230.0,0.1666666666666666,6.0,0.055,0.3333333333333333,1.0,4.842499999999999,569,90,37,11,2171.0,201.0,4.0
Entire home/apt,4,2.0,1.0,2.0,,f,1.0,2.0,20.71757,-156.44683,t,2,32,62,322,47,1,0,4.83,4.83,4.91,4.89,0.5,250.0,0.5,4.0,0.0106382978723404,0.0062111801242236,0.5,4.865,443,71,41,12,2420.0,2356.0,-102.0
Entire home/apt,8,2.0,4.0,5.0,within an hour,t,35.0,47.0,37.08384,25.35064,t,0,0,0,150,7,2,0,5.0,5.0,4.43,4.86,0.17,600.0,0.625,2.0,0.0242857142857142,0.0,0.7446808510638298,4.8225,441,71,25,11,2244.0,875.0,-207.0
Entire home/apt,4,1.0,1.0,2.0,,f,1.0,1.0,33.97476,-118.35419,t,30,60,89,89,0,0,0,,,,,,550.0,0.5,4.0,,0.3370786516853932,1.0,,454,79,39,18,733.0,,
Private room,2,1.0,1.0,1.0,a few days or more,f,2.0,2.0,-22.88163,-43.48254,t,29,59,89,364,19,0,0,4.42,4.63,4.42,4.5,0.39,95.0,0.5,2.0,0.0205263157894736,0.0796703296703296,1.0,4.4925,51,8,43,21,1530.0,1114.0,127.0
Private room,2,1.0,1.0,1.0,within an hour,t,2.0,2.0,51.458293,-0.186202,t,7,16,46,46,194,52,4,4.96,4.93,4.89,4.91,2.15,75.0,0.5,2.0,0.0110824742268041,0.1521739130434782,1.0,4.9225,502,82,29,25,3560.0,2356.0,-337.0
Private room,4,1.0,1.0,4.0,within an hour,f,23.0,34.0,50.86753917985353,4.35989013915084,t,25,51,78,340,4,4,1,3.0,3.0,3.5,3.25,1.88,143.0,1.0,4.0,0.47,0.0735294117647058,0.6764705882352942,3.1875,282,46,9,27,6.0,-377.0,-412.0
Entire home/apt,3,1.5,1.0,1.0,within an hour,t,17.0,60.0,48.22985,16.36607,t,30,60,90,180,1,0,0,5.0,5.0,3.0,2.0,0.02,125.0,0.3333333333333333,3.0,0.02,0.1666666666666666,0.2833333333333333,3.75,374,61,49,18,2061.0,1250.0,1250.0
Entire home/apt,2,1.0,0.0,2.0,within an hour,t,2.0,2.0,21.2764,-157.8239,t,24,29,59,288,10,2,0,5.0,4.8,4.9,5.0,0.23,72.0,1.0,,0.023,0.0833333333333333,1.0,4.925000000000001,463,67,28,12,978.0,852.0,-202.0
Entire home/apt,6,1.0,2.0,6.0,within an hour,t,1.0,1.0,44.49156,11.32849,t,11,15,21,261,134,23,3,4.98,4.97,4.93,4.93,1.9,129.0,1.0,3.0,0.0141791044776119,0.0421455938697318,1.0,4.9525,238,38,69,18,1782.0,1677.0,-427.0
Entire home/apt,4,2.5,2.0,0.0,,f,1.0,1.0,38.70945866002413,-9.138504730688476,t,8,16,31,185,32,32,6,5.0,5.0,4.97,5.0,3.33,271.0,0.0,2.0,0.1040625,0.0432432432432432,1.0,4.9925,147,24,40,18,741.0,-153.0,-437.0
Entire home/apt,2,2.0,1.0,2.0,,f,1.0,8.0,37.05174,25.23725,t,30,60,90,365,7,1,0,5.0,5.0,5.0,5.0,0.11,180.0,1.0,2.0,0.0157142857142857,0.0821917808219178,0.125,5.0,495,75,56,13,1960.0,1626.0,-237.0
Private room,2,1.0,1.0,1.0,within an hour,t,3.0,4.0,51.4926318,-0.0672673999999999,t,29,59,89,269,1,1,0,5.0,4.0,4.0,4.0,0.15,106.0,0.5,2.0,0.15,0.1078066914498141,0.75,4.25,530,81,50,21,2678.0,-153.0,-153.0
Entire home/apt,10,3.0,4.0,7.0,within a day,f,1.0,1.0,-38.35494,144.7624,t,29,59,89,364,1,0,0,5.0,5.0,5.0,5.0,0.07,980.0,0.7,2.5,0.07,0.0796703296703296,1.0,5.0,405,64,38,11,401.0,1.0,1.0
Entire home/apt,5,2.0,2.0,4.0,within an hour,t,1381.0,1844.0,48.42235,-123.381,t,0,0,0,0,29,1,0,4.83,5.0,4.93,4.72,0.35,316.0,0.8,2.5,0.0120689655172413,,0.7489154013015185,4.87,356,63,40,12,3650.0,2082.0,-354.0
Entire home/apt,2,1.0,1.0,1.0,within a few hours,t,1.0,1.0,50.8494105,4.3517597,t,0,0,5,246,14,14,1,4.86,4.79,4.79,4.71,1.85,53.0,0.5,2.0,0.1321428571428571,0.0,1.0,4.7875000000000005,415,76,36,18,-186.0,-214.0,-412.0
Entire home/apt,1,1.0,1.0,1.0,within an hour,t,36.0,47.0,34.20424238272001,-118.53882347191104,t,30,60,90,365,0,0,0,,,,,,55.0,1.0,1.0,,0.0821917808219178,0.7659574468085106,,60,9,34,17,3075.0,,
Entire home/apt,4,1.0,1.0,2.0,,f,22.0,22.0,35.3621183,24.4718981,t,0,0,0,53,0,0,0,,,,,,100.0,0.5,4.0,,0.0,1.0,,143,26,25,18,2172.0,,
Entire home/apt,6,2.0,3.0,3.0,within an hour,f,16.0,29.0,40.42153,-3.70037,t,15,45,69,322,31,11,2,4.39,4.55,4.61,4.45,1.25,328.0,0.5,2.0,0.0403225806451612,0.046583850931677,0.5517241379310345,4.5,298,51,29,18,783.0,307.0,-419.0
Private room,2,1.0,1.0,3.0,within an hour,t,6.0,7.0,-22.928921028445217,-43.19684447179786,t,23,29,50,325,0,0,0,,,,,,337.0,1.5,2.0,,0.0707692307692307,0.8571428571428571,,406,70,13,33,2891.0,,
Entire home/apt,4,1.5,0.0,2.0,within an hour,f,358.0,411.0,40.43836,-3.62976,t,9,23,53,325,8,8,2,4.5,4.75,4.25,4.5,2.38,75.0,0.5,,0.2975,0.0276923076923076,0.8710462287104623,4.5,474,76,22,18,1127.0,-329.0,-427.0
Entire home/apt,2,1.0,0.0,1.0,within an hour,f,344.0,388.0,48.87325,2.33919,t,3,20,45,236,38,3,0,4.39,4.63,4.79,4.34,0.73,137.0,0.5,,0.0192105263157894,0.0127118644067796,0.8865979381443299,4.5375,440,71,19,18,2944.0,1216.0,-159.0
Entire home/apt,5,1.0,2.0,2.0,within an hour,f,50.0,55.0,51.4879331,-0.260155,t,16,39,69,318,0,0,0,,,,,,173.0,0.4,2.5,,0.050314465408805,0.9090909090909092,,479,85,37,18,-307.0,,
Entire home/apt,6,2.0,3.0,4.0,within an hour,f,1.0,1.0,30.2558861,-97.734262,t,25,55,85,360,5,5,1,5.0,5.0,5.0,4.8,1.24,424.0,0.6666666666666666,2.0,0.248,0.0694444444444444,1.0,4.95,95,18,52,11,-289.0,-314.0,-419.0
Entire home/apt,6,1.0,2.0,2.0,within an hour,f,16.0,22.0,48.83582,2.35284,t,16,43,66,80,22,22,1,4.59,4.36,4.86,4.36,4.78,102.0,0.3333333333333333,3.0,0.2172727272727272,0.2,0.7272727272727273,4.5424999999999995,452,68,34,18,-67.0,-204.0,-323.0
Entire home/apt,3,1.0,1.0,2.0,within an hour,t,38.0,38.0,40.917957,17.335192,t,0,0,0,204,9,1,0,5.0,5.0,4.67,4.67,0.3,178.0,0.6666666666666666,3.0,0.0333333333333333,0.0,1.0,4.835,310,53,60,9,1591.0,544.0,-210.0
Entire home/apt,2,1.0,1.0,1.0,within an hour,f,4660.0,4957.0,47.613651,-122.3183251,t,2,2,2,236,0,0,0,,,,,,118.0,0.5,2.0,,0.0084745762711864,0.940084728666532,,289,44,34,18,2572.0,,
Entire home/apt,4,2.0,2.0,2.0,within a few hours,f,5.0,86.0,51.51358,-0.13059,t,7,37,62,180,72,12,1,4.57,4.75,4.93,4.46,0.74,195.0,0.5,2.0,0.0102777777777777,0.0388888888888888,0.0581395348837209,4.6775,299,48,26,18,3188.0,2558.0,-322.0
Private room,1,1.0,1.0,1.0,within a few hours,f,2.0,7.0,45.46348,9.15204,t,16,39,60,131,4,1,0,4.75,4.75,4.75,4.75,0.08,72.0,1.0,1.0,0.02,0.1221374045801526,0.2857142857142857,4.75,529,83,34,29,3421.0,975.0,-111.0
Entire home/apt,4,1.0,1.0,2.0,within an hour,f,1.0,3.0,45.99713863344016,9.759929291903973,t,27,57,87,362,0,0,0,,,,,,120.0,0.5,4.0,,0.074585635359116,0.3333333333333333,,56,9,4,18,413.0,,
Entire home/apt,4,1.0,2.0,2.0,within an hour,f,3.0,3.0,40.87282,14.27053,t,29,57,87,362,21,18,2,4.57,4.76,4.38,4.57,0.71,64.0,0.5,2.0,0.0338095238095238,0.080110497237569,1.0,4.57,495,85,22,20,710.0,452.0,-423.0
Entire home/apt,5,1.0,2.0,5.0,within an hour,f,2.0,3.0,-22.96793,-43.39694,t,21,51,81,261,3,1,0,5.0,5.0,5.0,5.0,0.03,353.0,1.0,2.5,0.01,0.0804597701149425,0.6666666666666666,5.0,503,97,26,18,2996.0,2429.0,-266.0
Entire home/apt,4,1.0,2.0,7.0,,f,2.0,2.0,35.86394,14.55977,t,21,51,81,210,52,1,0,4.75,4.63,4.46,4.67,0.42,85.0,1.75,2.0,0.008076923076923,0.1,1.0,4.6274999999999995,248,36,33,18,3412.0,3398.0,-211.0
Entire home/apt,5,1.0,1.0,5.0,within an hour,f,8.0,19.0,-22.97751800474092,-43.18932928328278,t,25,55,80,203,0,0,0,,,,,,850.0,1.0,5.0,,0.1231527093596059,0.4210526315789473,,409,59,7,18,3541.0,,
Entire home/apt,4,1.0,1.0,2.0,within an hour,t,1.0,1.0,45.49411,-122.63088,t,22,49,57,300,202,20,0,4.95,4.98,4.9,4.88,1.81,84.0,0.5,4.0,0.0089603960396039,0.0733333333333333,1.0,4.9275,460,74,58,18,2940.0,2924.0,-385.0
Entire home/apt,3,1.0,1.0,1.0,within an hour,,2.0,3.0,38.71201,-9.12503,t,4,17,40,236,133,5,0,4.59,4.83,4.86,4.49,1.58,72.0,0.3333333333333333,3.0,0.0118796992481203,0.0169491525423728,0.6666666666666666,4.692500000000001,485,82,33,18,2472.0,2098.0,-342.0
Private room,1,3.0,1.0,1.0,within an hour,f,33.0,42.0,42.368589451949134,-71.08368719427932,t,15,15,15,242,6,6,1,5.0,4.33,4.83,4.67,0.7,40.0,1.0,1.0,0.1166666666666666,0.0619834710743801,0.7857142857142857,4.7075,427,66,33,20,1852.0,-106.0,-346.0
Entire home/apt,2,1.0,0.0,1.0,within an hour,f,23.0,26.0,37.3548,-122.01787,t,8,8,8,148,16,1,0,4.75,4.75,4.88,4.81,0.35,199.0,0.5,,0.021875,0.054054054054054,0.8846153846153846,4.797499999999999,499,70,31,18,2902.0,1024.0,-153.0
Entire home/apt,4,2.0,2.0,2.0,within an hour,f,2.0,6.0,-27.4624365,153.0306249,t,5,20,35,269,9,9,1,4.89,3.89,4.78,4.67,1.33,146.0,0.5,2.0,0.1477777777777777,0.0185873605947955,0.3333333333333333,4.557499999999999,524,84,51,18,3795.0,-224.0,-404.0
Entire home/apt,4,1.0,1.0,2.0,within an hour,f,2.0,2.0,26.01695,-80.1172,t,16,40,70,145,173,19,2,4.77,4.82,4.92,4.7,3.43,411.0,0.5,4.0,0.0198265895953757,0.1103448275862069,1.0,4.8025,0,0,45,18,2181.0,1154.0,-351.0
Entire home/apt,2,1.0,1.0,1.0,,f,25.0,42.0,-37.8848758,144.9814735,t,19,49,79,354,14,8,0,4.5,4.43,4.93,4.5,0.97,118.0,0.5,2.0,0.0692857142857142,0.0536723163841807,0.5952380952380952,4.59,474,72,37,18,1552.0,7.0,-392.0
Private room,2,1.0,1.0,1.0,within an hour,f,6.0,6.0,45.4841592,12.2301211,t,18,40,57,184,52,37,2,4.44,4.33,4.77,4.6,3.33,42.0,0.5,2.0,0.0640384615384615,0.0978260869565217,1.0,4.535,477,79,28,27,2416.0,42.0,-412.0
Entire home/apt,4,1.0,2.0,2.0,within an hour,f,1.0,2.0,51.56845,-0.09874,t,0,0,1,9,11,11,0,4.45,4.36,4.18,4.45,1.24,183.0,0.5,2.0,0.1127272727272727,0.0,0.5,4.36,303,47,43,11,160.0,-81.0,-231.0
Entire home/apt,4,2.5,2.0,2.0,within an hour,f,3.0,14.0,26.1279,-80.10753,t,0,0,16,171,13,13,3,4.92,4.92,5.0,5.0,2.79,428.0,0.5,2.0,0.2146153846153846,0.0,0.2142857142857142,4.96,496,77,39,18,2163.0,-221.0,-341.0
Entire home/apt,2,1.0,1.0,2.0,within a few hours,f,1.0,1.0,44.84601,-0.57997,t,12,24,31,97,46,17,1,4.89,4.8,4.98,4.87,0.96,99.0,1.0,2.0,0.0208695652173913,0.1237113402061855,1.0,4.885,470,85,34,18,3771.0,1002.0,-422.0
Entire home/apt,2,1.0,0.0,1.0,,f,1.0,1.0,48.87552488749148,2.317099347710609,t,5,35,65,340,0,0,0,,,,,,240.0,0.5,,,0.0147058823529411,1.0,,453,74,3,18,3113.0,,
Private room,1,1.0,1.0,1.0,within a few hours,t,2.0,3.0,48.15262,11.50971,t,0,15,45,190,95,10,1,4.95,4.85,4.93,4.93,0.87,55.0,1.0,1.0,0.0091578947368421,0.0,0.6666666666666666,4.915,359,66,12,27,3417.0,2908.0,-335.0
Entire home/apt,3,1.0,1.0,3.0,within an hour,f,4.0,5.0,38.13587,12.77829,t,29,59,89,364,7,1,0,4.71,4.71,5.0,4.71,0.1,55.0,1.0,3.0,0.0142857142857142,0.0796703296703296,0.8,4.7825,466,74,22,11,1783.0,1695.0,-254.0
Private room,2,1.5,1.0,1.0,within an hour,f,2.0,2.0,-34.07971,18.47416,t,29,59,89,364,20,2,0,4.75,4.95,4.8,4.95,0.54,420.0,0.5,2.0,0.027,0.0796703296703296,1.0,4.8625,62,10,31,33,780.0,746.0,-62.0
Entire home/apt,2,1.0,1.0,1.0,within an hour,f,2.0,2.0,51.57591,-0.14486,t,1,1,1,246,4,4,2,4.75,5.0,5.0,5.0,2.26,95.0,0.5,2.0,0.565,0.0040650406504065,1.0,4.9375,56,8,2,18,3439.0,-293.0,-342.0
Entire home/apt,5,1.0,2.0,3.0,,f,1.0,1.0,42.24482,3.20635,t,29,59,89,269,0,0,0,,,,,,199.0,0.6,2.5,,0.1078066914498141,1.0,,499,78,42,18,111.0,,
Entire home/apt,3,1.0,1.0,3.0,within a few hours,t,2.0,2.0,33.931082036853965,-118.31835586928972,t,30,60,90,269,2,2,0,5.0,5.0,5.0,5.0,0.18,108.0,1.0,3.0,0.09,0.1115241635687732,1.0,5.0,94,16,49,18,61.0,-103.0,-139.0
Entire home/apt,1,1.0,0.0,1.0,within a day,t,1.0,1.0,37.78754,-122.39039,t,15,45,75,288,8,5,0,5.0,5.0,5.0,4.75,0.26,125.0,1.0,,0.0325,0.0520833333333333,1.0,4.9375,489,77,33,12,526.0,483.0,-310.0
Entire home/apt,2,1.0,1.0,1.0,within an hour,f,24.0,68.0,-33.89318,151.24802,t,1,20,50,287,6,4,0,4.0,3.83,4.83,3.67,0.39,198.0,0.5,2.0,0.065,0.0034843205574912,0.3529411764705882,4.0825,412,60,30,18,2044.0,31.0,-285.0
Entire home/apt,3,1.0,1.0,2.0,,f,1.0,1.0,-30.3162525,115.0323733,t,27,57,87,177,0,0,0,,,,,,207.0,0.6666666666666666,3.0,,0.1525423728813559,1.0,,509,83,37,11,430.0,,
Private room,1,1.0,1.0,1.0,within a day,f,4.0,9.0,41.93423,-87.73024,t,0,0,7,282,14,2,0,4.86,5.0,4.86,4.86,0.12,38.0,1.0,1.0,0.0085714285714285,0.0,0.4444444444444444,4.895,510,83,26,24,3117.0,3060.0,-309.0
Entire home/apt,6,2.0,3.0,4.0,,f,1.0,1.0,-33.7884,151.25754,t,24,54,84,85,0,0,0,,,,,,623.0,0.6666666666666666,2.0,,0.2823529411764706,1.0,,466,74,12,11,-312.0,,
Entire home/apt,2,1.0,1.0,1.0,within an hour,f,55.0,74.0,41.1518076,-8.611965099999999,t,22,45,67,342,58,41,2,4.86,4.93,4.97,4.9,3.35,56.0,0.5,2.0,0.0577586206896551,0.0643274853801169,0.7432432432432432,4.914999999999999,455,75,55,25,2420.0,86.0,-429.0
Entire home/apt,4,1.0,1.0,2.0,within an hour,f,1.0,1.0,40.27809,18.42696,t,0,0,0,205,15,1,0,4.93,5.0,4.93,4.93,0.19,81.0,0.5,4.0,0.0126666666666666,0.0,1.0,4.9475,196,31,22,18,2027.0,1999.0,-143.0
Entire home/apt,6,1.5,3.0,1.0,within an hour,f,10.0,11.0,46.468573530143786,6.22885907284675,t,11,36,62,63,0,0,0,,,,,,184.0,0.1666666666666666,2.0,,0.1746031746031746,0.9090909090909092,,505,79,47,11,723.0,,
Entire home/apt,6,2.0,3.0,4.0,within an hour,t,1.0,1.0,29.97645,-90.08279,t,2,14,32,303,72,39,2,5.0,5.0,4.94,4.96,2.47,352.0,0.6666666666666666,2.0,0.0343055555555555,0.0066006600660066,1.0,4.9750000000000005,500,84,60,11,3900.0,448.0,-420.0
Private room,2,1.0,1.0,1.0,,f,1.0,1.0,-33.84054,150.64863,t,29,59,89,89,0,0,0,,,,,,140.0,0.5,2.0,,0.3258426966292135,1.0,,465,87,17,33,1288.0,,
Entire home/apt,4,1.0,2.0,1.0,within an hour,f,2.0,3.0,51.90444541206527,-8.458342775702477,t,21,51,81,81,27,26,1,4.67,4.59,4.7,4.37,2.0,156.0,0.25,2.0,0.074074074074074,0.2592592592592592,0.6666666666666666,4.5825000000000005,500,84,34,18,72.0,57.0,-321.0
Entire home/apt,4,1.0,1.0,2.0,,f,1.0,1.0,40.8552197,14.2558386,t,15,29,59,304,0,0,0,,,,,,91.0,0.5,4.0,,0.0493421052631578,1.0,,475,84,40,12,-126.0,,
Entire home/apt,6,2.5,3.0,4.0,within a few hours,f,6.0,8.0,48.82687,2.33848,t,9,9,9,9,23,4,0,4.83,4.83,4.83,4.74,0.37,243.0,0.6666666666666666,2.0,0.0160869565217391,1.0,0.75,4.8075,413,62,57,18,1633.0,1527.0,-305.0
Entire home/apt,5,1.0,2.0,3.0,within an hour,f,18.0,27.0,51.52638,-0.01135,t,5,29,47,119,55,10,0,4.55,4.2,4.65,4.45,0.59,187.0,0.6,2.5,0.0107272727272727,0.042016806722689,0.6666666666666666,4.4625,550,100,37,12,3128.0,2450.0,-178.0
Entire home/apt,2,1.0,1.0,1.0,within an hour,t,40.0,47.0,-33.8905,151.27387,t,6,36,66,157,124,8,1,4.79,4.86,4.91,4.71,1.15,360.0,0.5,2.0,0.009274193548387,0.0382165605095541,0.851063829787234,4.8175,127,19,42,18,2892.0,2801.0,-410.0
